
央视频道,#genre#
都市剧场,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002108/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
都市剧场,

金色学堂,
金色学堂,
金色学堂,
东方影视,
东方影视,
快乐垂钓,
快乐垂钓,
茶频道,
茶频道,






数字频道,#genre#
超级电视剧,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级体育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级综艺,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
明星大片,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw2856695654_946966165/ott.mobaibox.com/PLTV/3/224/3221227594/index.m3u8
明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
动作电影,http://[2409:8087:2001:20:2800:0:df6e:eb06]/wh7f454c46tw2169742343_-422728889/ott.mobaibox.com/PLTV/3/224/3221227606/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
中国功夫,http://[2409:8087:2001:20:2800:0:df6e:eb19]/wh7f454c46tw1934355864_2070028581/ott.mobaibox.com/PLTV/3/224/3221227530/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
精品纪录,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw2837435881_530071425/ott.mobaibox.com/PLTV/3/224/3221227547/index.m3u8
精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
精品体育,http://[2409:8087:2001:20:2800:0:df6e:eb1b]/wh7f454c46tw2797725038_-2054878207/ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品大剧,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw2817459161_-1430429466/ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8
精品萌宠,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8

爱情喜剧,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw2778199896_-991379679/ott.mobaibox.com/PLTV/3/224/3221227548/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
古装剧场,http://[2409:8087:1a01:df::4020]/PLTV/88888888/224/3221225524/index.m3u8
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
军旅剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]/wh7f454c46tw1807611386_-262631246/ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
家庭剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]/wh7f454c46tw3441504651_1879058580/ott.mobaibox.com/PLTV/3/224/3221227600/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
欢乐剧场,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
黑莓电影,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221225567/index.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8


潮妈辣婆,http://[2409:8087:2001:20:2800:0:df6e:eb19]/wh7f454c46tw1705588260_46164741/ott.mobaibox.com/PLTV/3/224/3221227527/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
惊悚悬疑,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw2482771376_951312812/ott.mobaibox.com/PLTV/3/224/3221227536/index.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
武博世界,http://[2409:8087:2001:20:2800:0:df6e:eb19]/wh7f454c46tw2554338791_49940138/ott.mobaibox.com/PLTV/3/224/3221227533/index.m3u8
武博世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
东北热剧,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u$8高清v4
炫舞未来,http://[2409:8087:2001:20:2800:0:df6e:eb09]/wh7f454c46tw2582593423_1721070986/ott.mobaibox.com/PLTV/3/224/3221227475/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
农业致富,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw2105966330_1690115505/ott.mobaibox.com/PLTV/3/224/3221227588/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
军事评论,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw3373254713_-1111569189/ott.mobaibox.com/PLTV/3/224/3221227544/index.m3u8
军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
风尚音乐,http://[2409:8087:7001:20:1000::95]:6610/000000001000/5529729098703832176/index.m3u8?channel-v6id=wasusyt&Contentid=5529729098703832176&livemode=1&stbId=3
风尚音乐,
精品剧场,http://[2409:8087:7001:20:1000::95]:6610/000000001000/8230197131234717902/index.m3u8?channel-id=wasusyt&Contentid=8230197131234717902&livemode=1&stbId=3
欧美影院,http://[2409:8087:7001:20:1000::95]:6610/000000001000/7185203501769528108/index.m3u8?channel-id=wasusyt&Contentid=7185203501769528108&livemode=1&stbId=3
亚洲影院,http://[2409:8087:7001:20:1000::95]:6610/000000001000/5841816227539527643/index.m3u8?channel-id=wasusyt&Contentid=5841816227539527643&livemode=1&stbId=3
怡伴健康,http://[2409:8087:2001:20:2800:0:df6e:eb19]/wh7f454c46tw1986735481_995129881/ott.mobaibox.com/PLTV/3/224/3221227612/index.m3u8
哒啵电竞,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226951/index.m3u8
哒啵赛事,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
精彩综艺,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001273/index.m3u8?virtualDomain=yinhe.live_hls.zte.com高清v6
精彩影视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000320630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000320630&livemode=1&stbId=3高清v6

求索动物,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000010046/index.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3高清v6
求索生活,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000003382/index.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3高清v6
求索科学,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032344/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3高清v6
求索纪录,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032052/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3高清v6

爱悬疑,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
爱电竞,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3
爱谍战,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
爱动漫,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3
爱都市,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3
爱怀旧,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
爱经典,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
爱科幻,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
爱科学,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
爱浪漫,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
爱历史,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
爱旅行,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
爱奇谈,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
爱青春,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
爱赛车,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
爱体育,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
爱玩具,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
爱喜剧,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
爱幼教,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
爱院线,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3




咪咕体育,#genre#
咪咕直播-1,http://[2409:8087:1a01:df::4003]/PLTV/88888888/224/3221225649/index.m3u8
咪咕直播-2,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225756/index.m3u8
咪咕直播-3,http://[2409:8087:1a01:df::4016]/PLTV/88888888/224/3221225647/index.m3u8
咪咕直播-4,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225737/index.m3u8
咪咕直播-5,http://[2409:8087:1a01:df::4028]/PLTV/88888888/224/3221225897/index.m3u8
咪咕直播-6,http://[2409:8087:1a01:df::4015]/PLTV/88888888/224/3221225639/index.m3u8
咪咕直播-7,http://[2409:8087:1a01:df::4015]/PLTV/88888888/224/3221225641/index.m3u8
咪咕直播-8,http://[2409:8087:1a01:df::4011]/PLTV/88888888/224/3221225643/index.m3u8
咪咕直播-9,http://[2409:8087:1a01:df::4002]/PLTV/88888888/224/3221225645/index.m3u8
咪咕直播-10,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225611/index.m3u8
咪咕直播-11,http://[2409:8087:1a01:df::4022]/PLTV/88888888/224/3221225648/index.m3u8
咪咕直播-12,http://[2409:8087:1a01:df::4005]/PLTV/88888888/224/3221225613/index.m3u8
咪咕直播-13,http://[2409:8087:1a01:df::4003]/PLTV/88888888/224/3221225650/index.m3u8
咪咕直播-14,http://[2409:8087:1a01:df::4014]/PLTV/88888888/224/3221225652/index.m3u8
咪咕直播-15,http://[2409:8087:1a01:df::4013]/PLTV/88888888/224/3221225653/index.m3u8
咪咕直播-16,http://[2409:8087:1a01:df::4017]/PLTV/88888888/224/3221225654/index.m3u8
咪咕直播-17,http://[2409:8087:1a01:df::4019]/PLTV/88888888/224/3221225658/index.m3u8
咪咕直播-18,http://[2409:8087:1a01:df::4012]/PLTV/88888888/224/3221225660/index.m3u8
咪咕直播-19,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225662/index.m3u8
咪咕直播-20,http://[2409:8087:1a01:df::4062]/PLTV/88888888/224/3221225733/index.m3u8
咪咕直播-21,http://[2409:8087:1a01:df::4048]/PLTV/88888888/224/3221225735/index.m3u8
咪咕直播-22,http://[2409:8087:1a01:df::4017]/PLTV/88888888/224/3221225619/index.m3u8
咪咕直播-23,http://[2409:8087:1a01:df::4074]/PLTV/88888888/224/3221225739/index.m3u8
咪咕直播-24,http://[2409:8087:1a01:df::4030]/PLTV/88888888/224/3221225754/index.m3u8
咪咕直播-25,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225760/index.m3u8
咪咕直播-26,http://[2409:8087:1a01:df::4002]/PLTV/88888888/224/3221225895/index.m3u8
咪咕直播-27,http://[2409:8087:1a01:df::4058]/PLTV/88888888/224/3221225620/index.m3u8
咪咕直播-28,http://[2409:8087:1a01:df::4061]/PLTV/88888888/224/3221225899/index.m3u8
咪咕直播-29,http://[2409:8087:1a01:df::4009]/PLTV/88888888/224/3221225901/index.m3u8
咪咕直播-30,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225903/index.m3u8
咪咕直播-31,http://[2409:8087:1a01:df::4051]/PLTV/88888888/224/3221225905/index.m3u8
咪咕直播-32,http://[2409:8087:1a01:df::4055]/PLTV/88888888/224/3221225910/index.m3u8
咪咕直播-33,http://[2409:8087:1a01:df::4068]/PLTV/88888888/224/3221226031/index.m3u8
咪咕直播-34,http://[2409:8087:1a01:df::4062]/PLTV/88888888/224/3221226046/index.m3u8
咪咕直播-35,http://[2409:8087:1a01:df::4041]/PLTV/88888888/224/3221226053/index.m3u8





明星大片失效,#genre#
周星驰,https://live.metshop.top/huya/11342412
周星驰,http://159.75.85.63:35455/huya/11342412
周星驰,https://yang-1989.eu.org/live/huya/11342412
周星驰,https://epg.112114.xyz/huya/11342412
林正英,http://43.138.170.29:35455/huya/11342421
林正英,http://159.75.85.63:35455/huya/11342421
李连杰,http://43.138.170.29:35455/huya/11342390
李连杰,http://159.75.85.63:35455/huya/11342390
李连杰,https://epg.112114.xyz/huya/11342390
李连杰,https://yang-1989.eu.org/live/huya/11342390
刘德华1,http://43.138.170.29:35455/huya/11342424
刘德华,http://159.75.85.63:35455/huya/11342424
刘德华,https://epg.112114.xyz/huya/11342424
刘德华,https://yang-1989.eu.org/live/huya/11342424
刘德华2,http://43.138.170.29:35455/douyu/2516864
张卫健,http://43.138.170.29:35455/huya/11342423
冯小刚,http://43.138.170.29:35455/huya/11352906
甄子丹,http://43.138.170.29:35455/huya/11352935
甄子丹,http://159.75.85.63:35455/huya/11352935
甄子丹,https://epg.112114.xyz/huya/11352935
甄子丹,https://yang-1989.eu.org/live/huya/11352935
洪金宝,http://43.138.170.29:35455/huya/11279251
洪金宝,http://159.75.85.63:35455/huya/11279251
五福星,http://159.75.85.63:35455/huya/11282233
五福星,https://epg.112114.xyz/huya/11282233
五福星,https://yang-1989.eu.org/live/huya/11282233
周润发,http://43.138.170.29:35455/huya/11342387
周润发,http://159.75.85.63:35455/huya/11342387
周润发,https://epg.112114.xyz/huya/11342387
周润发,https://yang-1989.eu.org/live/huya/11342387
王晶,http://43.138.170.29:35455/huya/11602058
沈腾,http://43.138.170.29:35455/huya/11601968
成龙,http://43.138.170.29:35455/huya/11342386
成龙,http://159.75.85.63:35455/huya/11342386
成龙,https://epg.112114.xyz/huya/11342386
成龙,https://yang-1989.eu.org/live/huya/11342386
徐峥,http://43.138.170.29:35455/huya/11602043
徐克,http://43.138.170.29:35455/huya/11352909
黄渤,http://43.138.170.29:35455/huya/11352876
许氏三杰,http://43.138.170.29:35455/huya/11602033
许氏三杰,http://159.75.85.63:35455/huya/11602033
许氏三杰,https://epg.112114.xyz/huya/11602033
许氏三杰,https://yang-1989.eu.org/live/huya/11602033
巨石强森,http://43.138.170.29:35455/huya/21059581
詹姆斯邦德,http://43.138.170.29:35455/huya/21059585
杰森斯坦森,http://43.138.170.29:35455/huya/21059588
漫威影片,http://43.138.170.29:35455/douyu/6140589
豆瓣高分,http://mmitv.top/test/douyu.php?id=8770422
吴孟达,http://159.75.85.63:35455/huya/11336592
沈腾,http://159.75.85.63:35455/huya/11601968
洪金宝,http://159.75.85.63:35455/huya/11279251
梁家辉,http://159.75.85.63:35455/huya/11342429
徐峥,http://159.75.85.63:35455/huya/11352876
王晶导演,http://159.75.85.63:35455/huya/11602058
许冠英,http://159.75.85.63:35455/huya/11601972
巨石强森,http://159.75.85.63:35455/huya/21059581
杰森斯坦森,http://159.75.85.63:35455/huya/21059588

吴孟达,https://epg.112114.xyz/huya/11336592
吴孟达,https://yang-1989.eu.org/live/huya/11336592
沈腾,https://yang-1989.eu.org/live/huya/11601968
沈腾,https://epg.112114.xyz/huya/11601968
洪金宝,https://epg.112114.xyz/huya/11279251
洪金宝,https://yang-1989.eu.org/live/huya/11279251
梁家辉,https://yang-1989.eu.org/live/huya/11342429
梁家辉,https://epg.112114.xyz/huya/11342429
徐峥,https://epg.112114.xyz/huya/11352876
徐峥,https://yang-1989.eu.org/live/huya/11352876
王晶导演,https://yang-1989.eu.org/live/huya/11602058
王晶导演,https://epg.112114.xyz/huya/11602058
许冠英,https://epg.112114.xyz/huya/11601972
许冠英,https://yang-1989.eu.org/live/huya/11601972
巨石强森,https://yang-1989.eu.org/live/huya/21059581
巨石强森,https://epg.112114.xyz/huya/21059581
杰森斯坦森,https://epg.112114.xyz/huya/21059588
杰森斯坦森,https://yang-1989.eu.org/live/huya/21059588

知否知否,http://[2409:8087:2001:20:2800:0:df6e:eb20]:80/wh7f454c46tw4153357107_-1457036326/ott.mobaibox.com/PLTV/3/224/3221228465/index.m3u8?
未知1,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/wh7f454c46tw698941571_-1832672106/ott.mobaibox.com/PLTV/3/224/3221227579/index.m3u8?$icpid=3&RTS=1674380814&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
二更,http://[2409:8087:2001:20:2800:0:df6e:eb20]:80/wh7f454c46tw2442676925_-1293999785/ott.mobaibox.com/PLTV/3/224/3221228441/index.m3u8?icpid=3&RTS=1674369673&from=40&popid=40&hms_devid=2290&prioritypopid=40&vqe=3
喜剧专场,http://43.138.170.29:35455/huya/11602044
港台电影,http://43.138.170.29:35455/huya/880261
香港动作大片,https://live.metshop.top/yy/1382736816
惊悚系列,http://43.138.170.29:35455/huya/11352903
喜剧片1,http://43.138.170.29:35455/huya/11352963
喜剧片2,http://43.138.170.29:35455/huya/11352894
喜剧片3,http://43.138.170.29:35455/huya/11352877
国产片1,http://43.138.170.29:35455/huya/11602075
国产片2,http://43.138.170.29:35455/huya/11601986
动作片1,http://43.138.170.29:35455/huya/11352941
动作片2,http://43.138.170.29:35455/huya/21059552
金庸武侠,http://43.138.170.29:35455/huya/11342435
金庸电影,http://43.138.170.29:35455/huya/11352897
犯罪片1,http://43.138.170.29:35455/huya/11342419
犯罪片2,http://43.138.170.29:35455/huya/11352962
犯罪片3,http://43.138.170.29:35455/huya/11601981
警匪片1,http://43.138.170.29:35455/huya/11352886
战争片1,http://43.138.170.29:35455/huya/21059556
经典好片,http://43.138.170.29:35455/huya/11342427
杨门女将,http://43.138.170.29:35455/huya/11336590
隋唐演义,http://mmitv.top/test/douyu.php?id=7552568
雍正帝王,http://mmitv.top/test/douyu.php?id=9650836
医馆笑传,http://43.138.170.29:35455/huya/11352891
爱情公寓,http://mmitv.top/test/douyu.php?id=6863367
经典剧集,http://mmitv.top/test/douyu.php?id=2838296
李卫当官,http://mmitv.top/test/douyu.php?id=7473576
龙门镖局,http://mmitv.top/test/douyu.php?id=9650860
国产剧集1,http://mmitv.top/test/douyu.php?id=8157860
国产剧集2,http://mmitv.top/test/douyu.php?id=308752
欧美片1,http://43.138.170.29:35455/huya/11352880
欧美片2,http://43.138.170.29:35455/huya/21059574
魔法世界,http://43.138.170.29:35455/huya/21059580
霍格影片,http://43.138.170.29:35455/douyu/8814650
放映室1,http://43.138.170.29:35455/huya/21059579
放映室2,http://43.138.170.29:35455/huya/23652317
放映室3,http://43.138.170.29:35455/huya/21059577
放映室4,http://43.138.170.29:35455/huya/11601971
放映室5,http://43.138.170.29:35455/huya/11342414
放映室6,http://43.138.170.29:35455/huya/11336578
放映室7,http://43.138.170.29:35455/huya/11602034
放映室8,http://43.138.170.29:35455/huya/11352881
放映室9,http://43.138.170.29:35455/huya/11352913
放映室10,http://43.138.170.29:35455/huya/11342395
放映室11,http://43.138.170.29:35455/huya/11601970
放映室12,http://43.138.170.29:35455/huya/11601961
放映室13,http://43.138.170.29:35455/huya/11352905
放映室14,http://43.138.170.29:35455/huya/11352945
放映室15,http://43.138.170.29:35455/huya/11602041
放映室16,http://43.138.170.29:35455/huya/11352974
放映室17,http://43.138.170.29:35455/douyu/3637778
放映室18,http://43.138.170.29:35455/douyu/9292499

影视轮播,#genre#
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=e06e8fc59b6e23439332b7caf1b2687d&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18d8fe12b672922635bfc8c2d455179f350&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
雨神,http://159.75.85.63:35455/douyu/6512
麻将靓旭,http://159.75.85.63:35455/douyu/1165924
麻将靓旭,https://epg.112114.xyz/douyu/1165924
麻将靓旭,https://tv.iill.top/douyu/1165924
猫和老鼠,http://159.75.85.63:35455/huya/11352879
圣斗士星矢,http://159.75.85.63:35455/huya/18632116
庆余年,http://159.75.85.63:35455/huya/11352960
金庸武侠,http://159.75.85.63:35455/huya/11342427
神雕侠侣,http://159.75.85.63:35455/huya/23865171
神雕侠侣陈妍希,http://159.75.85.63:35455/huya/11352964
射雕英雄传,http://159.75.85.63:35455/huya/23728674
倚天屠龙记,http://159.75.85.63:35455/huya/11342403
鹿鼎记,http://159.75.85.63:35455/huya/23865080
新三国演义,http://159.75.85.63:35455/huya/11352944
新水浒传,http://159.75.85.63:35455/huya/11342384
三国演义,http://159.75.85.63:35455/huya/11602081
TVB西游记,http://159.75.85.63:35455/huya/23735126
寻秦记,http://159.75.85.63:35455/huya/23864973
天龙八部,http://159.75.85.63:35455/huya/23903123
笑傲江湖,http://159.75.85.63:35455/huya/23865142
新流星蝴蝶剑,http://159.75.85.63:35455/huya/11342420
秦王李世明,http://159.75.85.63:35455/huya/11336572
十大奇冤,http://159.75.85.63:35455/huya/11352899
金装四大才子,http://159.75.85.63:35455/huya/23903183
状王宋世杰,http://159.75.85.63:35455/huya/23734183
布衣神相,http://159.75.85.63:35455/huya/23865036
封神榜,http://159.75.85.63:35455/huya/23749096
宝莲灯,http://159.75.85.63:35455/huya/21059563
秀才遇到兵,http://159.75.85.63:35455/huya/23746486
将夜,http://159.75.85.63:35455/huya/11352885
活佛济公,http://159.75.85.63:35455/huya/11342400
快意江湖,http://159.75.85.63:35455/huya/11342435
镖行天下,http://159.75.85.63:35455/huya/11352969
鬼吹灯,http://159.75.85.63:35455/huya/11352871
大秦帝国,http://159.75.85.63:35455/huya/11352881
楚汉骄雄,http://159.75.85.63:35455/huya/23740156
康熙微服私访记,http://mmitv.top/test/huya.php?id=11342418
铁齿铜牙纪晓岚,http://159.75.85.63:35455/huya/11342396
神医喜来乐,http://159.75.85.63:35455/huya/11601978
芈月传,http://159.75.85.63:35455/huya/11352975
爱情公寓,http://159.75.85.63:35455/huya/11336726
雍正王朝,http://159.75.85.63:35455/huya/11342439
神探狄仁杰,http://159.75.85.63:35455/huya/11342425
洗冤录,http://159.75.85.63:35455/huya/23903130
医馆笑传,http://159.75.85.63:35455/huya/11352891
第八号当铺,http://159.75.85.63:35455/huya/21059568

猫和老鼠,https://yang-1989.eu.org/live/huya/11352879
圣斗士星矢,https://yang-1989.eu.org/live/huya/18632116
庆余年,https://yang-1989.eu.org/live/huya/11352960
金庸武侠,https://yang-1989.eu.org/live/huya/11342427
神雕侠侣,https://yang-1989.eu.org/live/huya/23865171
神雕侠侣陈妍希,https://yang-1989.eu.org/live/huya/11352964
射雕英雄传,https://yang-1989.eu.org/live/huya/23728674
倚天屠龙记,https://yang-1989.eu.org/live/huya/11342403
鹿鼎记,https://yang-1989.eu.org/live/huya/23865080
新三国演义,https://yang-1989.eu.org/live/huya/11352944
新水浒传,https://yang-1989.eu.org/live/huya/11342384
三国演义,https://yang-1989.eu.org/live/huya/11602081
TVB西游记,https://yang-1989.eu.org/live/huya/23735126
寻秦记,https://yang-1989.eu.org/live/huya/23864973
天龙八部,https://yang-1989.eu.org/live/huya/23903123
笑傲江湖,https://yang-1989.eu.org/live/huya/23865142
新流星蝴蝶剑,https://yang-1989.eu.org/live/huya/11342420
秦王李世明,https://yang-1989.eu.org/live/huya/11336572
十大奇冤,https://yang-1989.eu.org/live/huya/11352899
金装四大才子,https://yang-1989.eu.org/live/huya/23903183
状王宋世杰,https://yang-1989.eu.org/live/huya/23734183
布衣神相,https://yang-1989.eu.org/live/huya/23865036
封神榜,https://yang-1989.eu.org/live/huya/23749096
宝莲灯,https://yang-1989.eu.org/live/huya/21059563
秀才遇到兵,https://yang-1989.eu.org/live/huya/23746486
将夜,https://yang-1989.eu.org/live/huya/11352885
活佛济公,https://yang-1989.eu.org/live/huya/11342400
快意江湖,https://yang-1989.eu.org/live/huya/11342435
镖行天下,https://yang-1989.eu.org/live/huya/11352969
鬼吹灯,https://yang-1989.eu.org/live/huya/11352871
